,ZHVI,Metro,City,zip,State,zhvi_score
13920,429912.0,Alexander City,Jacksons Gap,36861,AL,8
13921,260122.0,,Dassel,55325,MN,10
13922,115364.0,,Wynnewood,73098,OK,10
13923,114323.0,Wichita,Kingman,67068,KS,10
13924,165124.0,Bloomington,Le Roy,61752,IL,10
13925,219864.0,Keene,Hinsdale,3451,NH,10
13926,155675.0,,Osceola,64776,MO,10
13927,223029.0,Rochester,Plainview,55964,MN,10
13928,145869.0,,Darlington,53530,WI,10
13929,236979.0,Dunn,Bunnlevel,28323,NC,10
13930,101943.0,Jennings,Lake Arthur,70549,LA,10
13931,144216.0,,Hillman,49746,MI,10
13932,196102.0,Kansas City,Lathrop,64465,MO,10
13933,173367.0,Greenville,Bradford,45308,OH,10
13934,191426.0,Platteville,Cuba City,53807,WI,10
13935,346766.0,Kingston,Town of Hurley,12443,NY,10
13936,45292.0,,Cumberland,40823,KY,10
13937,212801.0,,Courtland,23837,VA,10
13938,124503.0,Allentown-Bethlehem-Easton,Allentown,18101,PA,10
13939,758753.0,Boston-Cambridge-Newton,Newbury,1951,MA,5
13940,170940.0,Watertown-Fort Drum,Adams Center,13605,NY,10
13941,558861.0,Knoxville,Townsend,37882,TN,7
13942,224190.0,,Osakis,56360,MN,10
13943,273579.0,Charlotte-Concord-Gastonia,Lowell,28098,NC,10
13944,126461.0,,Cana,24317,VA,10
13945,882112.0,Sacramento--Roseville--Arden-Arcade,Kings Beach,96143,CA,4
13946,131816.0,,L'' Anse,49946,MI,10
13947,86427.0,,Twin City,30471,GA,10
13948,204342.0,,Crane,79731,TX,10
13949,367574.0,New York-Newark-Jersey City,Lafayette Township,7848,NJ,9
13950,338119.0,Chicago-Naperville-Elgin,Richmond,60071,IL,10
13951,656750.0,New York-Newark-Jersey City,Town Of North Salem,10560,NY,6
13952,72184.0,,Hobart,73651,OK,10
13953,244950.0,,Normangee,77871,TX,10
13954,88829.0,,Ackerman,39735,MS,10
13955,226036.0,Manitowoc,Reedsville,54230,WI,10
13956,291416.0,Lewiston-Auburn,Greene,4236,ME,10
13957,220901.0,Sunbury,Elysburg,17824,PA,10
13958,89005.0,Big Stone Gap,Pound,24279,VA,10
13959,884114.0,San Diego-Carlsbad,San Diego,92121,CA,4
13960,628585.0,Ukiah,Gualala,95445,CA,6
13961,139838.0,Youngstown-Warren-Boardman,Mc Donald,44437,OH,10
13962,106122.0,,Manchester,45144,OH,10
13963,184457.0,Cincinnati,Greenhills,45218,OH,10
13964,127732.0,Lansing-East Lansing,Lansing,48933,MI,10
13965,159781.0,Erie,Albion,16401,PA,10
13966,192747.0,Talladega-Sylacauga,Talladega,35014,AL,10
13967,1279057.0,Hailey,Sun Valley,83353,ID,1
13968,394115.0,Hudson,Town of Germantown,12526,NY,9
13969,225655.0,Cincinnati,Dillsboro,47018,IN,10
13970,134013.0,Memphis,Robinsonville,38664,MS,10
13971,312262.0,,Davenport,99122,WA,10
13972,253999.0,,Town of Greenville,12083,NY,10
13973,186567.0,Little Rock-North Little Rock-Conway,Bauxite,72011,AR,10
13974,143500.0,Richmond,Waverly,23890,VA,10
13975,249307.0,Athens,Brownsboro,75756,TX,10
13976,173172.0,Binghamton,Town of Spencer,14883,NY,10
13977,156022.0,Wahpeton,Breckenridge,56520,MN,10
13978,197297.0,Lewistown,Brown Township,17084,PA,10
13979,101421.0,,Notasulga,36866,AL,10
13980,147788.0,Binghamton,Town of Newark Valley,13811,NY,10
13981,172117.0,Hinesville,Allenhurst,31301,GA,10
13982,149095.0,,Cadet,63630,MO,10
13983,1378515.0,Riverside-San Bernardino-Ontario,Temecula,92590,CA,1
13984,268568.0,Chicago-Naperville-Elgin,Kouts,46347,IN,10
13985,584881.0,New York-Newark-Jersey City,Northvale,7647,NJ,7
13986,192583.0,Tuscaloosa,Duncanville,35456,AL,10
13987,494319.0,New York-Newark-Jersey City,Moriches,11955,NY,8
13988,225311.0,Dallas-Fort Worth-Arlington,Hutchins,75141,TX,10
13989,128960.0,Freeport,Lena,61048,IL,10
13990,172606.0,,Hawthorne,89415,NV,10
13991,514948.0,Kill Devil Hills,Nags Head,27959,NC,7
13992,226928.0,,Edgewood,75117,TX,10
13993,197576.0,Pittsburgh,Donegal Township,15323,PA,10
13994,663754.0,New York-Newark-Jersey City,Hawthorne,10532,NY,6
13995,563338.0,Sacramento--Roseville--Arden-Arcade,Cool,95614,CA,7
13996,158814.0,,Leesburg,35983,AL,10
13997,140585.0,Richmond,Cambridge City,47327,IN,10
13998,359019.0,Red Bluff,Los Molinos,96055,CA,9
13999,278575.0,Greenville-Anderson-Mauldin,Six Mile,29682,SC,10
14000,101304.0,Olean,Town of Franklinville,14737,NY,10
14001,310561.0,New York-Newark-Jersey City,Montague Township,7827,NJ,10
14002,202587.0,Kansas City,Buckner,64016,MO,10
14003,265043.0,,Glenrock,82637,WY,10
14004,685854.0,,Ridgway,81432,CO,6
14005,367297.0,Ontario,New Plymouth,83655,ID,9
14006,146177.0,Scottsboro,Section,35771,AL,10
14007,410359.0,Chattanooga,Collegedale,37302,TN,8
14008,523874.0,Holland,Saugatuck,49453,MI,7
14009,170035.0,Grand Rapids-Wyoming,Sheridan,48884,MI,10
14010,197377.0,Louisville/Jefferson County,Elizabeth,47117,IN,10
14011,548527.0,Barnstable Town,Forestdale,2644,MA,7
14012,381202.0,Fergus Falls,Battle Lake,56515,MN,9
14013,235611.0,Ruston,Choudrant,71227,LA,10
14014,526234.0,New York-Newark-Jersey City,Hanover Township,7927,NJ,7
14015,198764.0,Tuscaloosa,Vance,35490,AL,10
14016,209894.0,Lansing-East Lansing,Potterville,48876,MI,10
14017,84468.0,,Belfry,41514,KY,10
14018,102682.0,St. Louis,Virden,62690,IL,10
14019,160943.0,,Cottageville,29435,SC,10
14020,666486.0,New York-Newark-Jersey City,Carle Place,11514,NY,6
14021,188060.0,,Norridgewock,4957,ME,10
14022,133733.0,Owensboro,Calhoun,42327,KY,10
14023,1100203.0,Ukiah,Mendocino,95460,CA,1
14024,217648.0,Scranton--Wilkes-Barre--Hazleton,Harveys Lake,18618,PA,10
14025,129224.0,Little Rock-North Little Rock-Conway,Perryville,72126,AR,10
14026,148217.0,Owensboro,Lewisport,42351,KY,10
14027,297881.0,Augusta-Waterville,China Village,4358,ME,10
14028,383191.0,San Antonio-New Braunfels,China Grove,78263,TX,9
14029,117357.0,Rochelle,Mount Morris,61054,IL,10
14030,225370.0,Crestview-Fort Walton Beach-Destin,Laurel Hill,32567,FL,10
14031,185142.0,,Pigeon,48755,MI,10
14032,105262.0,,Vienna,62995,IL,10
14033,159671.0,,Lynchburg,45142,OH,10
14034,162094.0,,Fayette,65248,MO,10
14035,227541.0,Appleton,Black Creek,54106,WI,10
14036,293030.0,Dover,Hartly,19953,DE,10
14037,194596.0,,Greers Ferry,72067,AR,10
14038,190626.0,,Baudette,56623,MN,10
14039,48700.0,St. Louis,Madison,62060,IL,10
14040,99750.0,Fort Madison-Keokuk,Carthage,62321,IL,10
14041,152221.0,,Butler,31006,GA,10
14042,272948.0,Pittsburgh,Hanover Township,15026,PA,10
14043,176505.0,Danville,Dry Fork,24549,VA,10
14044,100318.0,Bradford,Port Allegany,16743,PA,10
14045,118686.0,,Alderson,24910,WV,10
14046,475486.0,Boston-Cambridge-Newton,Fremont,3044,NH,8
14047,228464.0,Harrisburg-Carlisle,South Middleton Township,17065,PA,10
14048,2106645.0,Jackson,Wilson,83014,WY,1
14049,225687.0,South Bend-Mishawaka,North Liberty,46554,IN,10
14050,96950.0,,Marlinton,24954,WV,10
14051,134497.0,McAllen-Edinburg-Mission,La Joya,78560,TX,10
14052,255015.0,Knoxville,Blaine,37709,TN,10
14053,167942.0,,Garner,50438,IA,10
14054,226732.0,Henderson,Kittrell,27544,NC,10
14055,213043.0,Jamestown-Dunkirk-Fredonia,Mayville,14757,NY,10
14056,171733.0,Buffalo-Cheektowaga-Niagara Falls,Middleport,14105,NY,10
14057,99872.0,,Coalgate,74538,OK,10
14058,140676.0,Lawrenceburg,Loretto,38469,TN,10
14059,231862.0,Yuma,Wellton,85356,AZ,10
14060,510628.0,Claremont-Lebanon,Woodstock,5091,VT,7
14061,182933.0,Lewistown,Belleville,17004,PA,10
14062,232527.0,Ontario,Vale,97918,OR,10
14063,352410.0,Washington-Arlington-Alexandria,Rosemont,21758,MD,9
14064,238424.0,Oxford,Butner,27509,NC,10
14065,706026.0,Wenatchee,Manson,98831,WA,5
14066,255671.0,Walla Walla,Dayton,99328,WA,10
14067,562508.0,New York-Newark-Jersey City,Orangetown,10962,NY,7
14068,541391.0,New York-Newark-Jersey City,Millstone Township,8535,NJ,7
14069,415217.0,Greenfield Town,Sunderland,1375,MA,8
14070,234373.0,Lynchburg,Monroe,24574,VA,10
14071,143636.0,Union City,Troy,38260,TN,10
14072,116842.0,Rochester,Clyde,14433,NY,10
14073,116745.0,,Kenbridge,23944,VA,10
14074,698582.0,Colorado Springs,Elbert,80106,CO,6
14075,135772.0,Peoria,Manito,61546,IL,10
14076,752788.0,New York-Newark-Jersey City,Seaside Park,8752,NJ,5
14077,227682.0,Beaver Dam,Juneau,53039,WI,10
14078,910338.0,Mount Vernon-Anacortes,Bow,98232,WA,3
14079,152946.0,,Timpson,75975,TX,10
14080,443221.0,Ruidoso,Alto,88312,NM,8
14081,122045.0,Baton Rouge,White Castle,70788,LA,10
14082,186891.0,Allentown-Bethlehem-Easton,Weatherly,18255,PA,10
14083,79890.0,,Coffeeville,38922,MS,10
14084,140578.0,,Marionville,65705,MO,10
14085,94307.0,,Lyons,67554,KS,10
14086,162106.0,Oneonta,Town Of Richfield,13439,NY,10
14087,368762.0,Boston-Cambridge-Newton,Milton,3851,NH,9
14088,242707.0,Pottsville,Lake Wynonah,17922,PA,10
14089,127543.0,,Peterstown,24963,WV,10
14090,209747.0,Baton Rouge,Slaughter,70777,LA,10
14091,189978.0,Winston-Salem,Germanton,27019,NC,10
14092,94879.0,,Fredonia,66736,KS,10
14093,135985.0,,Dimmitt,79027,TX,10
14094,165921.0,Syracuse,Town Of Sullivan,13030,NY,10
14095,340078.0,Albuquerque,Bosque Farms,87068,NM,10
14096,198621.0,,Decatur,39327,MS,10
14097,830428.0,San Jose-Sunnyvale-Santa Clara,San Juan Bautista,95045,CA,4
14098,240744.0,Albany-Schenectady-Troy,Saratoga,12871,NY,10
14099,192757.0,Roanoke,Ferrum,24088,VA,10
14100,184580.0,,Grantsville,21536,MD,10
14101,353927.0,Boston-Cambridge-Newton,Rochester,3839,NH,9
14102,227665.0,Warsaw,Milford,46542,IN,10
14103,302367.0,Green Bay,Green Bay,54229,WI,10
14104,761774.0,Trenton,Princeton,8542,NJ,5
14105,233658.0,Cleveland-Elyria,Newbury,44065,OH,10
14106,248116.0,,Warren,4864,ME,10
14107,115678.0,Pittsburg,Girard,66743,KS,10
14108,386450.0,Minneapolis-St. Paul-Bloomington,East Bethel,55005,MN,9
14109,305505.0,Lancaster,Conestoga Township,17516,PA,10
14110,673618.0,Riverside-San Bernardino-Ontario,Lake Arrowhead,92352,CA,6
14111,206816.0,Birmingham-Hoover,Ragland,35131,AL,10
14112,190184.0,Peoria,Tremont,61568,IL,10
14113,126730.0,Coldwater,Union City,49094,MI,10
14114,123463.0,,Wrens,30833,GA,10
14115,178625.0,Greensboro-High Point,Ruffin,27326,NC,10
14116,1042807.0,New York-Newark-Jersey City,Westhampton,11977,NY,2
14117,416171.0,Washington-Arlington-Alexandria,Charlotte Hall,20622,MD,8
14118,250439.0,East Stroudsburg,Mount Pocono,18344,PA,10
14119,299971.0,Chattanooga,Rising Fawn,30738,GA,10
14120,233693.0,Johnson City,Fall Branch,37656,TN,10
14121,301579.0,Augusta-Waterville,Vassalboro,4989,ME,10
14122,1498664.0,Santa Rosa,Glen Ellen,95442,CA,1
14123,167784.0,,Corrigan,75939,TX,10
14124,205034.0,,Hico,76457,TX,10
14125,979230.0,Gardnerville Ranchos,Stateline,89449,NV,3
14126,213708.0,,Junction,76849,TX,10
14127,287232.0,,Union,4862,ME,10
14128,272750.0,Midland,Stanton,79782,TX,10
14129,137622.0,Rockingham,Ellerbe,28338,NC,10
14130,96039.0,,Bruce,38915,MS,10
14131,178967.0,Scranton--Wilkes-Barre--Hazleton,Nescopeck Township,18635,PA,10
14132,319419.0,Roanoke,Daleville,24083,VA,10
14133,284656.0,Orlando-Kissimmee-Sanford,Altoona,32702,FL,10
14134,336384.0,Brainerd,Deerwood,56444,MN,10
14135,186156.0,Tulsa,Catoosa,74116,OK,10
14136,338206.0,,Thompson Falls,59873,MT,10
14137,418870.0,Whitewater-Elkhorn,Williams Bay,53191,WI,8
14138,831542.0,Seattle-Tacoma-Bellevue,Ravensdale,98051,WA,4
14139,210789.0,Pittsburgh,Pittsburgh,15233,PA,10
14140,498793.0,Providence-Warwick,Freetown,2702,MA,8
14141,129503.0,Americus,Ellaville,31806,GA,10
14142,97999.0,,Watonga,73772,OK,10
14143,156680.0,Corpus Christi,Bishop,78343,TX,10
14144,774336.0,Philadelphia-Camden-Wilmington,Lower Merion Township,19035,PA,5
14145,139306.0,Ardmore,Lone Grove,73443,OK,10
14146,206854.0,Bardstown,Bloomfield,40008,KY,10
14147,276749.0,,Carrabelle,32322,FL,10
14148,267890.0,Atlanta-Sandy Springs-Roswell,Whitesburg,30185,GA,10
14149,310273.0,Detroit-Warren-Dearborn,Memphis,48041,MI,10
14150,512799.0,Austin-Round Rock,Florence,76527,TX,7
14151,301088.0,Reading,Centre Township,19541,PA,10
14152,200758.0,Brainerd,Crosby,56441,MN,10
14153,646420.0,Fort Collins,Timnath,80547,CO,6
14154,90785.0,Birmingham-Hoover,Parrish,35580,AL,10
14155,168107.0,Binghamton,Town Of Fenton,13833,NY,10
14156,501465.0,Baltimore-Columbia-Towson,Baldwin,21013,MD,7
14157,197291.0,Jamestown-Dunkirk-Fredonia,North Harmony,14710,NY,10
14158,139540.0,,Lamar,72846,AR,10
14159,157301.0,,Durand,54736,WI,10
14160,221446.0,Baton Rouge,Maurepas,70449,LA,10
14161,867810.0,,Eastsound,98261,WA,4
14162,242558.0,Wapakoneta,New Bremen,45869,OH,10
14163,212864.0,,Galesville,54630,WI,10
14164,143960.0,,Machias,4654,ME,10
14165,394640.0,Washington-Arlington-Alexandria,Solomons,20688,MD,9
14166,341650.0,Nashville-Davidson--Murfreesboro--Franklin,Cedar Hill,37032,TN,10
14167,416844.0,Hartford-West Hartford-East Hartford,Chester,6412,CT,8
14168,508936.0,Portland-Vancouver-Hillsboro,Dundee,97115,OR,7
14169,342995.0,Aberdeen,Westport,98595,WA,10
14170,98326.0,,Eagle Grove,50533,IA,10
14171,137777.0,Syracuse,Town of Hannibal,13074,NY,10
14172,352786.0,Ocala,Weirsdale,32195,FL,9
14173,194596.0,Kingsport-Bristol-Bristol,Mooresburg,37811,TN,10
14174,264563.0,Columbus,Amanda,43102,OH,10
14175,376986.0,New Bern,Oriental,28571,NC,9
14176,138523.0,,Ore City,75683,TX,10
14177,319281.0,Kansas City,Riverside,64150,MO,10
14178,718637.0,Boston-Cambridge-Newton,West Newbury,1985,MA,5
14179,152136.0,,Pittsfield,4967,ME,10
14180,574545.0,New York-Newark-Jersey City,Blue Point,11715,NY,7
14181,451597.0,Kahului-Wailuku-Lahaina,Kaunakakai,96748,HI,8
14182,114666.0,,Tama,52339,IA,10
14183,164069.0,Lewistown,Decatur Township,17841,PA,10
14184,94290.0,,Warrenton,30828,GA,10
14185,347119.0,Madison,Deerfield,53531,WI,10
14186,278999.0,,Fryeburg,4037,ME,10
14187,117607.0,,Bethel Springs,38315,TN,10
14188,88415.0,Searcy,Bradford,72020,AR,10
14189,235750.0,Minneapolis-St. Paul-Bloomington,Isle,56342,MN,10
14190,350854.0,Orlando-Kissimmee-Sanford,Saint Cloud,34773,FL,9
14191,179009.0,Champaign-Urbana,Tolono,61880,IL,10
14192,318103.0,Albuquerque,Peralta,87042,NM,10
14193,276947.0,Gainesville,Gillsville,30543,GA,10
14194,144227.0,,Biscoe,27209,NC,10
14195,85534.0,,Estill,29918,SC,10
14196,178644.0,,De Leon,76444,TX,10
14197,370707.0,Worcester,Templeton,1468,MA,9
14198,117421.0,Jamestown-Dunkirk-Fredonia,Falconer,14733,NY,10
14199,114008.0,Charleston,Danville,25053,WV,10
14200,472791.0,Barre,Fayston,5673,VT,8
14201,337520.0,Fayetteville-Springdale-Rogers,Cave Springs,72718,AR,10
14202,301528.0,Whitewater-Elkhorn,Walworth,53184,WI,10
14203,226727.0,,Centerville,75833,TX,10
14204,60693.0,Akron,Akron,44304,OH,10
14205,523593.0,New York-Newark-Jersey City,Millstone Township,8510,NJ,7
14206,330061.0,New York-Newark-Jersey City,West Haverstraw,10993,NY,10
14207,213536.0,Winston-Salem,Tobaccoville,27050,NC,10
14208,182275.0,,East Arcadia,28456,NC,10
14209,400918.0,,Hotchkiss,81419,CO,8
14210,403097.0,Worcester,Hubbardston,1452,MA,8
14211,236426.0,Columbia,Hallsville,65255,MO,10
14212,69886.0,Youngstown-Warren-Boardman,Youngstown,44504,OH,10
14213,362137.0,,Ten Mile,37880,TN,9
14214,146357.0,Mountain Home,Gassville,72635,AR,10
14215,145266.0,Auburn,Town Of Conquest,13140,NY,10
14216,106379.0,Chattanooga,Chattanooga,37410,TN,10
14217,183433.0,Panama City,Fountain,32438,FL,10
14218,200255.0,Pittsburgh,Perryopolis,15473,PA,10
14219,172223.0,Erie,Lake City,16423,PA,10
14220,231619.0,New Orleans-Metairie,Des Allemands,70030,LA,10
14221,272900.0,Bennington,Arlington,5250,VT,10
14222,283612.0,Allentown-Bethlehem-Easton,Oxford Township,7863,NJ,10
14223,85877.0,,Robinson Creek,41572,KY,10
14224,340168.0,Worcester,Thompson,6277,CT,10
14225,192686.0,Hagerstown-Martinsburg,Hancock,21750,MD,10
14226,278292.0,,Soda Springs,83276,ID,10
14227,265651.0,Traverse City,Beulah,49617,MI,10
14228,474733.0,Virginia Beach-Norfolk-Newport News,Virginia Beach,23457,VA,8
14229,169263.0,Lynchburg,Gladys,24554,VA,10
14230,177843.0,Tuscaloosa,Brookwood,35444,AL,10
14231,119539.0,,Adams,53910,WI,10
14232,151016.0,Springfield,Medway,45341,OH,10
14233,398382.0,Nashville-Davidson--Murfreesboro--Franklin,Pegram,37143,TN,9
14234,155011.0,Muncie,Albany,47320,IN,10
14235,221215.0,Chicago-Naperville-Elgin,Cortland,60112,IL,10
14236,196877.0,,Parksley,23421,VA,10
14237,357512.0,,Valley Mills,76689,TX,9
14238,451382.0,New York-Newark-Jersey City,Town Of East Fishkill,12582,NY,8
14239,153137.0,Olean,Town of Yorkshire,14042,NY,10
14240,373350.0,New York-Newark-Jersey City,Hampton,8827,NJ,9
14241,183317.0,Newport,Parrottsville,37843,TN,10
14242,111587.0,London,Gray,40734,KY,10
14243,176722.0,Orangeburg,Elloree,29047,SC,10
14244,372319.0,Helena,Whitehall,59759,MT,9
14245,839943.0,Boston-Cambridge-Newton,Nahant,1908,MA,4
14246,357112.0,Rapid City,Summerset,57769,SD,9
14247,409095.0,Roseburg,Oakland,97462,OR,8
14248,118684.0,New Bern,Trenton,28585,NC,10
14249,305510.0,,Todd Mission,77363,TX,10
14250,316944.0,,Town of Athens,12015,NY,10
14251,303966.0,,Bethel,4217,ME,10
14252,51601.0,Muncie,Muncie,47305,IN,10
14253,208186.0,Toledo,Curtice,43412,OH,10
14254,486566.0,Greeley,La Salle,80645,CO,8
14255,365103.0,Philadelphia-Camden-Wilmington,East Greenwich Township,8056,NJ,9
14256,138761.0,Altoona,Woodbury Township,16693,PA,10
14257,82490.0,,Linden,36748,AL,10
14258,510903.0,Stockton-Lodi,Lockeford,95237,CA,7
14259,135274.0,Scottsboro,Pisgah,35765,AL,10
14260,278803.0,Berlin,Whitefield,3598,NH,10
14261,189057.0,Washington,Odon,47562,IN,10
14262,186290.0,Peoria,Mackinaw,61755,IL,10
14263,172936.0,,Westfield,53964,WI,10
14264,133746.0,Atmore,Flomaton,36441,AL,10
14265,182080.0,Cincinnati,Butler,41006,KY,10
14266,1330536.0,Kapaa,Princeville,96722,HI,1
14267,248973.0,Harrisburg-Carlisle,Dickinson Township,17324,PA,10
14268,353175.0,Winchester,Middletown,22645,VA,9
14269,330751.0,Concord,Pittsfield,3263,NH,10
14270,97291.0,Huntington-Ashland,Fort Gay,25514,WV,10
14271,127092.0,,Irvington,40146,KY,10
14272,420838.0,Clearlake,Middletown,95461,CA,8
14273,165884.0,Anniston-Oxford-Jacksonville,Oxford,36260,AL,10
14274,138888.0,,Big Sandy,38221,TN,10
14275,228448.0,Detroit-Warren-Dearborn,Capac,48014,MI,10
14276,108217.0,Bradford,Keating Township,16749,PA,10
14277,165733.0,Bluefield,Cedar Bluff,24637,VA,10
14278,251510.0,Las Vegas-Henderson-Paradise,Jean,89019,NV,10
14279,130983.0,,Alger,48610,MI,10
14280,226794.0,Wausau,Marathon,54448,WI,10
14281,205993.0,Wausau,Edgar,54426,WI,10
14282,713996.0,Greeley,Hudson,80642,CO,5
14283,149177.0,,Marengo,52301,IA,10
14284,445229.0,Detroit-Warren-Dearborn,Leonard,48367,MI,8
14285,224021.0,Harrisburg-Carlisle,Centre Township,17068,PA,10
14286,62919.0,Mobile,Prichard,36612,AL,10
14287,194022.0,,Osgood,47037,IN,10
14288,133604.0,Topeka,Osage City,66523,KS,10
14289,193863.0,Bloomington,Heyworth,61745,IL,10
14290,523546.0,Baltimore-Columbia-Towson,Glen Arm,21057,MD,7
14291,122166.0,Toledo,North Baltimore,45872,OH,10
14292,352517.0,Norwich-New London,Salem,6420,CT,9
14293,1202328.0,Atlantic City-Hammonton,Longport,8403,NJ,1
14294,522494.0,San Luis Obispo-Paso Robles-Arroyo Grande,San Miguel,93451,CA,7
14295,594970.0,,Victor,59875,MT,7
14296,340406.0,Port St. Lucie,Fort Pierce,34981,FL,10
14297,268330.0,York-Hanover,Paradise Township,17301,PA,10
14298,252674.0,Duluth,Solon Springs,54873,WI,10
14299,413842.0,Minneapolis-St. Paul-Bloomington,Dayton,55327,MN,8
14300,116417.0,Danville,Waynesburg,40489,KY,10
14301,281084.0,Albany-Schenectady-Troy,Town Of Duanesburg,12053,NY,10
14302,115644.0,,Florala,36442,AL,10
14303,168768.0,,East Tawakoni,75472,TX,10
14304,592593.0,Newport,Depoe Bay,97341,OR,7
14305,118574.0,Scottsboro,Bridgeport,35740,AL,10
14306,147270.0,Kansas City,Sugar Creek,64054,MO,10
14307,204260.0,North Wilkesboro,Moravian Falls,28654,NC,10
14308,149599.0,,Arthur,61911,IL,10
14309,137452.0,Birmingham-Hoover,Dora,35130,AL,10
14310,302315.0,New York-Newark-Jersey City,Matamoras,18336,PA,10
14311,126429.0,,Melbourne,72556,AR,10
14312,299150.0,,Malad City,83252,ID,10
14313,273698.0,Albany-Schenectady-Troy,Town Of Day,12835,NY,10
14314,605457.0,New York-Newark-Jersey City,Town Of Philipstown,10524,NY,6
14315,151450.0,,Middleton,38052,TN,10
14316,711092.0,New York-Newark-Jersey City,Demarest,7627,NJ,5
14317,256356.0,Ithaca,Town of Lansing,14882,NY,10
14318,391213.0,Manchester-Nashua,Wilton,3086,NH,9
14319,243708.0,Cedar Rapids,Center Point,52213,IA,10
14320,436422.0,Madera,North Fork,93643,CA,8
14321,393524.0,Columbus,Ostrander,43061,OH,9
14322,214490.0,Rochester,Dodge Center,55927,MN,10
14323,556984.0,Knoxville,Knoxville,37902,TN,7
14324,1454518.0,Ocean City,Stone Harbor,8247,NJ,1
14325,356329.0,,Plains,59859,MT,9
14326,163424.0,Nacogdoches,Garrison,75946,TX,10
14327,157001.0,Somerset,Middlecreek Township,15557,PA,10
14328,258153.0,East Stroudsburg,Pocono Lake,18347,PA,10
14329,426204.0,Boston-Cambridge-Newton,Strafford,3884,NH,8
14330,153758.0,Louisville/Jefferson County,Eminence,40019,KY,10
14331,210025.0,Minneapolis-St. Paul-Bloomington,Onamia,56359,MN,10
14332,234857.0,Visalia-Porterville,Pixley,93256,CA,10
14333,189124.0,Watertown-Fort Drum,Dexter,13634,NY,10
14334,486503.0,Washington-Arlington-Alexandria,Adamstown,21710,MD,8
14335,241975.0,Angola,Hamilton,46742,IN,10
14336,227082.0,Hot Springs,Pearcy,71964,AR,10
14337,196626.0,,Oxford,53952,WI,10
14338,319926.0,Dubuque,Peosta,52068,IA,10
14339,148956.0,Somerset,Jenner Township,15531,PA,10
14340,178866.0,St. Louis,New Baden,62265,IL,10
14341,218918.0,,Goldthwaite,76844,TX,10
14342,85823.0,Arkadelphia,Gurdon,71743,AR,10
14343,484221.0,Boston-Cambridge-Newton,Danville,3819,NH,8
14344,393285.0,Claremont-Lebanon,Grantham,3753,NH,9
14345,247782.0,Holland,Hopkins,49328,MI,10
14346,313109.0,Hagerstown-Martinsburg,Sharpsburg,21782,MD,10
14347,248415.0,Erie,Mckean Township,16426,PA,10
14348,209299.0,Berlin,Lancaster,3584,NH,10
14349,180528.0,Roswell,Dexter,88230,NM,10
14350,76872.0,,Rector,72461,AR,10
14351,323598.0,Deltona-Daytona Beach-Ormond Beach,Oak Hill,32759,FL,10
14352,134675.0,,Jefferson,29718,SC,10
14353,122235.0,,Caneyville,42721,KY,10
14354,238016.0,Ottawa,Wellsville,66092,KS,10
14355,139513.0,Somerset,Burnside,42519,KY,10
14356,280299.0,Hermiston-Pendleton,Boardman,97818,OR,10
14357,155283.0,Florence-Muscle Shoals,Lexington,35648,AL,10
14358,455054.0,Chicago-Naperville-Elgin,Evanston,60203,IL,8
14359,170105.0,Binghamton,Barker,13862,NY,10
14360,195482.0,Tupelo,Mooreville,38857,MS,10
14361,695362.0,New York-Newark-Jersey City,Thornwood,10594,NY,6
14362,376147.0,Wooster,Fredericksburg,44627,OH,9
14363,300592.0,Knoxville,Rockford,37853,TN,10
14364,284234.0,Wooster,Creston,44217,OH,10
14365,246020.0,Salisbury,Hebron,21830,MD,10
14366,189350.0,Berlin,Colebrook,3576,NH,10
14367,222261.0,Chillicothe,Kingston,45644,OH,10
14368,160361.0,Branson,Crane,65633,MO,10
14369,141757.0,,Refugio,78377,TX,10
14370,104818.0,Tulsa,Pawnee,74058,OK,10
14371,156138.0,Texarkana,Maud,75567,TX,10
14372,268850.0,Clarksville,Woodlawn,37191,TN,10
14373,486287.0,Boston-Cambridge-Newton,Lee,3861,NH,8
14374,153700.0,Peoria,El Paso,61738,IL,10
14375,393658.0,New York-Newark-Jersey City,Florida,10921,NY,9
14376,291875.0,Holland,Shelbyville,49344,MI,10
14377,184988.0,Auburn,Waterloo,46793,IN,10
14378,466012.0,Baltimore-Columbia-Towson,Queenstown,21658,MD,8
14379,169164.0,Kalamazoo-Portage,Lawrence,49064,MI,10
14380,192026.0,Blacksburg-Christiansburg-Radford,Elliston,24087,VA,10
14381,208875.0,Bloomington,Gosport,47433,IN,10
14382,152845.0,Opelousas,Washington,70589,LA,10
14383,230173.0,,Lansing,28643,NC,10
14384,362611.0,Portland-South Portland,Casco,4015,ME,9
14385,110684.0,,Faison,28341,NC,10
14386,334622.0,Watertown-Fort Atkinson,Johnson Creek,53038,WI,10
14387,4181372.0,Boston-Cambridge-Newton,Boston,2110,MA,1
14388,165491.0,,Grand Ridge,32442,FL,10
14389,342315.0,Nashville-Davidson--Murfreesboro--Franklin,Castalian Springs,37031,TN,10
14390,134962.0,Cadillac,Mesick,49668,MI,10
14391,360234.0,Laconia,Barnstead,3225,NH,9
14392,125529.0,,Fort Fairfield,4742,ME,10
14393,500507.0,Claremont-Lebanon,Sunapee,3782,NH,7
14394,289439.0,Glens Falls,Town Of Lake Luzerne,12846,NY,10
14395,219187.0,Montgomery,Hope Hull,36043,AL,10
14396,259612.0,Ames,Huxley,50124,IA,10
