,mean,max,min,std,1std_below,1std_above,zip,walk_score
9139,4.6458333333125,9.0,2.666666667,1.7265626309346018,2.919270702377898,6.372395964247102,24538,3
9140,3.629629629666667,5.0,2.5,0.8651339722448187,2.764495657421848,4.494763601911486,24539,2
9141,5.694444444476191,10.0,1.666666667,2.3128944156505726,3.381550028825618,8.007338860126763,24540,3
9142,6.7888888885666665,13.33333333,2.5,2.8620697342142964,3.92681915435237,9.650958622780962,24541,4
9143,3.6666666666,6.666666667,2.166666667,1.3966450100857883,2.2700216565142117,5.063311676685788,24549,2
9144,5.6770833335,12.66666667,3.333333333,2.376169303486882,3.300914030013118,8.053252636986882,24550,3
9145,6.90666666636,15.33333333,3.333333333,3.873903667598003,3.0327629987619966,10.780570333958003,24551,4
9146,4.761904762,7.666666667,2.666666667,1.632619265448411,3.1292854965515895,6.394524027448411,24553,3
9147,5.358974358923077,9.0,3.0,1.5166455337947253,3.8423288251283516,6.875619892717802,24554,3
9148,4.722222222333333,5.833333333,3.333333333,0.9574271077563382,3.7647951145769953,5.6796493300896715,24555,3
9149,4.510416666625,6.833333333,2.166666667,1.2523588853251202,3.25805778129988,5.76277555195012,24556,3
9150,3.8684210526315788,7.0,1.833333333,1.2880971554066611,2.5803238972249174,5.15651820803824,24557,2
9151,4.749999999833333,12.33333333,2.0,2.6653076242778835,2.08469237555545,7.415307624111216,24558,3
9152,4.5166666667,7.833333333,2.0,2.055480479094131,2.461186187605869,6.572147145794131,24562,3
9153,3.9666666665999997,5.333333333,2.166666667,0.9454243280697682,3.0212423385302314,4.912090994669768,24563,2
9154,2.8095238094285717,5.0,1.833333333,1.0947203745959768,1.714803434832595,3.9042441840245488,24565,2
9155,2.833333333375,4.833333333,1.666666667,1.1268723395887215,1.7064609937862787,3.9602056729637214,24566,2
9156,3.8787878788181818,4.833333333,2.166666667,0.9430768468286358,2.935711031989546,4.821864725646818,24569,2
9157,4.818181818181818,6.833333333,2.166666667,1.3467131704523043,3.4714686477295142,6.164894988634122,24570,3
9158,4.83333333325,6.666666667,3.666666667,1.0540925533969892,3.7792407798530103,5.887425886646989,24571,3
9159,7.088235294529412,15.5,2.333333333,3.9189344712732805,3.169300823256131,11.007169765802692,24572,4
9160,4.388888888916667,7.666666667,2.166666667,1.706099179652651,2.682789709264016,6.094988068569318,24574,3
9161,6.111111111,9.0,3.0,3.006166501869609,3.1049446091303907,9.117277612869609,24576,4
9162,3.196078431352941,5.0,1.833333333,0.9469162195281879,2.249162211824753,4.142994650881128,24577,2
9163,4.722222222333333,5.833333333,3.333333333,0.9574271077563382,3.7647951145769953,5.6796493300896715,24578,3
9164,4.641025641076923,5.833333333,3.333333333,0.9833007382516061,3.6577249028253167,5.624326379328529,24579,3
9165,5.70833333325,8.333333333,2.5,2.9856911850074987,2.722642148242501,8.694024518257498,24580,3
9166,5.00000000025,7.166666667,3.0,1.986062548080722,3.0139374521692783,6.986062548330722,24581,3
9167,3.7142857142857144,6.833333333,2.333333333,1.6122054300401027,2.102080284245612,5.326491144325817,24586,2
9168,5.196078431411765,7.333333333,3.5,1.0626802038343066,4.133398227577459,6.258758635246071,24588,3
9169,3.6818181818181817,7.666666667,2.0,1.5784214081771446,2.103396773641037,5.260239589995326,24589,2
9170,3.974358974307692,7.833333333,2.0,1.5573097556177793,2.417049218689913,5.531668729925471,24590,2
9171,4.592592592444444,12.33333333,2.0,2.6986595803970803,1.893933012047364,7.291252172841524,24592,3
9172,4.855555555733333,11.16666667,2.333333333,2.3092865209933993,2.5462690347399337,7.164842076726732,24593,3
9173,3.6388888888333333,6.0,2.333333333,1.4468996227809667,2.1919892660523663,5.0857885116143,24594,2
9174,5.66666666675,7.666666667,3.833333333,1.8002057498560589,3.8664609168939412,7.466872416606059,24595,3
9175,3.0909090908181813,6.0,1.833333333,1.2657093671335038,1.8251997236846775,4.356618457951685,24597,2
9176,4.287878787909091,8.333333333,2.0,2.4732916765758124,1.8145871113332785,6.761170464484904,24598,3
9177,4.296296296444445,7.166666667,2.0,1.7732146299509022,2.5230816664935425,6.069510926395347,24599,3
9178,4.285714285714286,6.333333333,3.0,1.0484304216227829,3.237283864091503,5.334144707337068,24601,3
9179,4.803030303,9.0,2.833333333,1.8147821752023912,2.9882481277976085,6.617812478202391,24602,3
9180,3.79166666675,4.833333333,2.666666667,1.0397204037134928,2.751946263036507,4.831387070463492,24603,2
9181,4.285714285714286,6.333333333,3.0,1.0484304216227829,3.237283864091503,5.334144707337068,24604,3
9182,5.421052631684211,10.0,2.666666667,2.034705381800857,3.3863472498833542,7.4557580134850685,24605,3
9183,7.625,10.0,6.166666667,1.7393858003883416,5.885614199611658,9.364385800388341,24606,4
9184,4.541666666499999,6.5,3.0,1.6631908200192471,2.878475846480752,6.204857486519247,24607,3
9185,5.583333333,7.833333333,3.333333333,3.1819805153394634,2.4013528176605363,8.765313848339463,24608,3
9186,5.0864197530370365,9.833333333,2.5,2.2324196228438717,2.854000130193165,7.318839375880908,24609,3
9187,8.37499999975,9.833333333,7.333333333,1.0573814616647215,7.317618538085279,9.432381461414723,24612,5
9188,6.1944444445,10.0,3.0,2.60217145779002,3.5922729867099803,8.79661590229002,24613,4
9189,4.5083333334499995,8.0,2.166666667,1.7774373759584592,2.7308959574915406,6.2857707094084585,24614,3
9190,4.285714285714286,6.333333333,3.0,1.0484304216227829,3.237283864091503,5.334144707337068,24619,3
9191,4.203703703777778,8.0,2.333333333,1.815782999457062,2.3879207043207162,6.01948670323484,24620,3
9192,4.666666666625,9.0,2.166666667,2.2765192032246935,2.3901474634003064,6.943185869849693,24622,3
9193,5.41666666675,7.0,3.666666667,1.589898668905943,3.8267679978440574,7.006565335655943,24624,3
9194,4.33333333325,4.833333333,3.5,0.6382847383011349,3.6950485949488647,4.971618071551134,24627,3
9195,4.833333333666666,7.166666667,3.166666667,2.081665999466133,2.7516673342005333,6.9149993331327995,24628,3
9196,5.06410256423077,8.0,2.666666667,1.7180125004188533,3.3460900638119164,6.7821150646496235,24630,3
9197,4.9,7.0,3.166666667,1.4102797199426365,3.489720280057364,6.310279719942637,24631,3
9198,4.72916666675,7.0,2.166666667,1.8299481732458638,2.8992184935041365,6.559114839995864,24634,3
9199,3.3333333334999997,3.666666667,3.0,0.471404521026734,2.861928812473266,3.8047378545267336,24635,2
9200,4.714285714214285,9.0,2.5,1.8951451373194335,2.819140576894852,6.609430851533719,24637,3
9201,4.388888888933334,7.666666667,2.166666667,1.8512829814809955,2.5376059074523383,6.240171870414329,24639,3
9202,3.6666666665000003,4.5,2.833333333,1.1785113022132816,2.488155364286719,4.845177968713282,24640,2
9203,5.999999999833334,9.833333333,2.833333333,2.52262489557159,3.477375104261744,8.522624895404924,24641,3
9204,4.717948718000001,7.666666667,2.5,1.747199631661128,2.9707490863388726,6.465148349661129,24646,3
9205,3.6666666665000003,4.5,2.833333333,1.1785113022132816,2.488155364286719,4.845177968713282,24647,2
9206,4.888888889,7.666666667,2.5,2.078327318956815,2.8105615700431854,6.967216207956815,24649,3
9207,5.0833333333125,8.0,2.5,1.8944362984539758,3.188897034858524,6.977769631766476,24651,3
9208,4.803921568647059,7.166666667,3.0,1.4839831138414838,3.319938454805575,6.287904682488543,24656,3
9209,3.0833333334999997,4.0,2.166666667,1.2963624319396347,1.786970901560365,4.379695765439634,24657,2
9210,4.5333333334,8.0,2.333333333,2.3404652909244823,2.1928680424755176,6.873798624324483,24658,3
9211,6.89784946232258,13.16666667,1.666666667,2.3741187134543114,4.523730748868269,9.271968175776891,24701,4
9212,4.027777777833333,6.0,1.0,1.8451638490519338,2.1826139287813993,5.872941626885267,24712,3
9213,2.8333333333333335,4.5,1.0,1.7559422921421233,1.0773910411912102,4.589275625475457,24714,2
9214,2.8333333335,4.0,1.666666667,1.6499158225329087,1.1834175109670915,4.483249156032909,24715,2
9215,4.4,5.833333333,2.666666667,1.465340309175464,2.934659690824536,5.865340309175465,24716,3
9216,4.4,5.833333333,2.666666667,1.465340309175464,2.934659690824536,5.865340309175465,24719,3
9217,4.583333333333333,6.0,1.666666667,1.6591497151921588,2.924183618141174,6.242483048525492,24724,3
9218,4.4,5.833333333,2.666666667,1.465340309175464,2.934659690824536,5.865340309175465,24726,3
9219,2.8333333333333335,4.5,1.0,1.7559422921421233,1.0773910411912102,4.589275625475457,24729,2
9220,3.58333333325,4.666666667,2.333333333,0.9670497327687695,2.6162836004812307,4.550383066018769,24731,2
9221,5.5833333335,7.5,3.666666667,2.71057599431273,2.87275733918727,8.29390932781273,24732,3
9222,3.2619047618571426,4.666666667,1.0,1.2868895276131607,1.975015234243982,4.548794289470303,24733,2
9223,3.607142857142857,5.833333333,1.0,1.4256609545594323,2.1814819025834247,5.03280381170229,24736,2
9224,4.928571428428571,6.833333333,1.666666667,1.7047242167765877,3.223847211651983,6.633295645205158,24737,3
9225,8.08333333325,9.0,6.0,1.4043582954700542,6.678975037779946,9.487691628720054,24738,5
9226,6.370967742032258,12.0,1.0,2.6710761037535287,3.6998916382787295,9.042043845785788,24739,4
9227,6.750000000107143,12.0,2.333333333,2.4818269524483725,4.26817304765877,9.231826952555515,24740,4
9228,4.785714285619047,8.5,1.0,1.8916063552011295,2.894107930417918,6.677320640820176,24747,3
9229,4.203703703666666,8.333333333,2.0,1.5270497372860001,2.676653966380666,5.730753440952666,24801,3
9230,3.25,4.166666667,2.333333333,1.296362432646742,1.953637567353258,4.546362432646742,24808,2
9231,4.111111111166666,5.5,2.166666667,1.3277661549607518,2.7833449562059145,5.4388772661274185,24811,3
9232,4.111111111166666,5.5,2.166666667,1.3277661549607518,2.7833449562059145,5.4388772661274185,24813,3
9233,2.9166666665000003,3.833333333,2.0,1.2963624319396352,1.620304234560365,4.213029098439636,24815,2
9234,4.20833333325,5.5,2.666666667,1.2350963373619135,2.973236995888086,5.443429670611913,24816,3
9235,2.4583333334999997,3.666666667,1.333333333,1.1334558759485178,1.324877457551482,3.5917892094485175,24817,2
9236,5.5333333333,8.666666667,2.0,2.0196564920070377,3.513676841292962,7.552989825307037,24818,3
9237,5.41666666675,8.666666667,2.0,2.007920823179721,3.408745843570279,7.4245874899297215,24822,3
9238,6.333333333500001,6.666666667,6.0,0.47140452102673447,5.861928812473266,6.804737854526735,24823,4
9239,4.111111111166666,5.5,2.166666667,1.3277661549607518,2.7833449562059145,5.4388772661274185,24826,3
9240,6.333333333500001,6.666666667,6.0,0.47140452102673447,5.861928812473266,6.804737854526735,24827,4
9241,4.939393939272727,7.833333333,2.0,1.8016546826949853,3.137739256577742,6.741048621967712,24828,3
9242,4.722222222166667,8.333333333,2.333333333,1.9795248213294168,2.74269740083725,6.701747043496083,24829,3
9243,3.25,4.166666667,2.333333333,1.296362432646742,1.953637567353258,4.546362432646742,24830,2
9244,3.5,4.666666667,2.333333333,1.0971343147119768,2.402865685288023,4.597134314711977,24831,2
9245,4.277777777666667,6.5,2.0,2.2505143444991185,2.027263433167548,6.5282921221657855,24834,3
9246,5.45833333325,8.333333333,4.166666667,1.9501899241009366,3.508143409149063,7.408523257350936,24836,3
9247,4.277777777666667,6.5,2.0,2.2505143444991185,2.027263433167548,6.5282921221657855,24839,3
9248,4.20833333325,5.5,2.666666667,1.2350963373619135,2.973236995888086,5.443429670611913,24843,3
9249,4.291666666599999,7.833333333,1.5,1.8047006521939422,2.4869660144060575,6.096367318793941,24844,3
9250,4.277777777666667,6.5,2.0,2.2505143444991185,2.027263433167548,6.5282921221657855,24845,3
9251,2.277777777666667,3.833333333,1.5,1.347150627916677,0.9306271497499901,3.624928405583344,24846,2
9252,4.4,5.833333333,2.666666667,1.465340309175464,2.934659690824536,5.865340309175465,24847,3
9253,4.20833333325,5.5,2.666666667,1.2350963373619135,2.973236995888086,5.443429670611913,24848,3
9254,6.071428571428571,8.666666667,4.0,1.8177548801035335,4.253673691325037,7.889183451532105,24849,4
9255,2.4583333334999997,3.666666667,1.333333333,1.1334558759485178,1.324877457551482,3.5917892094485175,24850,2
9256,4.5,6.166666667,1.666666667,1.9673256898266367,2.5326743101733635,6.4673256898266365,24851,3
9257,5.45833333325,8.333333333,4.166666667,1.9501899241009366,3.508143409149063,7.408523257350936,24853,3
9258,6.333333333500001,6.666666667,6.0,0.47140452102673447,5.861928812473266,6.804737854526735,24854,4
9259,3.5,4.666666667,2.333333333,1.0971343147119768,2.402865685288023,4.597134314711977,24855,2
9260,6.333333333500001,6.666666667,6.0,0.47140452102673447,5.861928812473266,6.804737854526735,24857,4
9261,6.071428571428571,8.666666667,4.0,1.8177548801035335,4.253673691325037,7.889183451532105,24860,4
9262,3.75,4.666666667,2.833333333,1.296362432646742,2.453637567353258,5.046362432646742,24861,2
9263,2.277777777666667,3.833333333,1.5,1.347150627916677,0.9306271497499901,3.624928405583344,24862,2
9264,2.9166666665000003,3.833333333,2.0,1.2963624319396352,1.620304234560365,4.213029098439636,24866,2
9265,5.361111111,7.833333333,2.0,2.106647327525509,3.2544637834744905,7.467758438525509,24867,3
9266,4.448717948692307,8.333333333,2.333333333,1.6150114885240956,2.8337064601682114,6.063729437216403,24868,3
9267,4.277777777666667,6.5,2.0,2.2505143444991185,2.027263433167548,6.5282921221657855,24869,3
9268,5.428571428714286,8.666666667,2.0,2.076894812899586,3.3516766158147,7.505466241613872,24870,3
9269,4.20833333325,5.5,2.666666667,1.2350963373619135,2.973236995888086,5.443429670611913,24871,3
9270,2.277777777666667,3.833333333,1.5,1.347150627916677,0.9306271497499901,3.624928405583344,24872,2
9271,4.111111111166666,5.5,2.166666667,1.3277661549607518,2.7833449562059145,5.4388772661274185,24873,3
9272,5.361111111,7.833333333,2.0,2.106647327525509,3.2544637834744905,7.467758438525509,24874,3
9273,4.20833333325,5.5,2.666666667,1.2350963373619135,2.973236995888086,5.443429670611913,24878,3
9274,3.4500000000999997,5.5,1.333333333,1.46154408444935,1.9884559156506498,4.91154408454935,24879,2
9275,6.166666666499999,7.833333333,4.0,1.6611018207692638,4.505564845730736,7.827768487269263,24880,4
9276,4.20833333325,5.5,2.666666667,1.2350963373619135,2.973236995888086,5.443429670611913,24881,3
9277,5.1,6.666666667,2.0,1.9635568634354457,3.136443136564554,7.063556863435445,24882,3
9278,2.9166666665000003,3.833333333,2.0,1.2963624319396352,1.620304234560365,4.213029098439636,24884,2
9279,3.75,4.666666667,2.833333333,1.296362432646742,2.453637567353258,5.046362432646742,24887,2
9280,4.20833333325,5.5,2.666666667,1.2350963373619135,2.973236995888086,5.443429670611913,24888,3
9281,3.8125,5.5,2.0,1.3435250363626772,2.468974963637323,5.156025036362677,24892,2
9282,2.9166666665000003,3.833333333,2.0,1.2963624319396352,1.620304234560365,4.213029098439636,24894,2
9283,4.20833333325,5.5,2.666666667,1.2350963373619135,2.973236995888086,5.443429670611913,24895,3
9284,6.166666666499999,7.833333333,4.0,1.6611018207692638,4.505564845730736,7.827768487269263,24898,4
9285,5.753623188565217,12.16666667,2.0,2.7431593366817064,3.0104638518835105,8.496782525246923,24901,3
9286,4.413793103448276,9.333333333,1.333333333,2.1870019567108505,2.2267911467374253,6.600795060159126,24910,3
9287,3.9444444446666664,5.0,2.666666667,1.1824331472841485,2.762011297382518,5.126877591950815,24915,2
9288,5.8125,9.333333333,2.666666667,2.0459745609483075,3.7665254390516925,7.8584745609483075,24916,3
9289,4.0952380952142855,8.166666667,1.333333333,2.001830664049153,2.0934074311651325,6.097068759263438,24918,3
9290,3.9444444446666664,5.0,2.666666667,1.1824331472841485,2.762011297382518,5.126877591950815,24920,2
9291,5.555555555666667,7.166666667,2.0,1.8816856116357585,3.673869944030909,7.437241167302426,24924,3
9292,6.377192982789474,12.16666667,2.833333333,2.687902772818807,3.689290209970667,9.065095755608281,24925,4
9293,5.000000000166667,7.166666667,2.0,2.2135943621479823,2.7864056380186843,7.213594362314649,24927,3
9294,5.068627450941176,9.333333333,1.833333333,2.326671161290623,2.7419562896505534,7.395298612231799,24931,3
9295,4.880952381142857,7.166666667,2.0,2.045125835397693,2.8358265457451637,6.9260782165405494,24934,3
9296,3.7,5.0,1.333333333,1.4643921758323106,2.2356078241676896,5.164392175832311,24935,2
9297,5.9,7.333333333,4.0,1.2560962453724986,4.643903754627502,7.156096245372499,24938,3
9298,2.888888889,3.5,2.5,0.5357583755415898,2.35313051345841,3.4246472645415897,24941,2
9299,5.111111111166667,9.333333333,2.666666667,2.7480632908839095,2.3630478202827576,7.859174402050577,24943,3
9300,3.9444444446666664,5.0,2.666666667,1.1824331472841485,2.762011297382518,5.126877591950815,24944,2
9301,4.314814814777778,8.166666667,1.666666667,2.299523568529743,2.015291246248035,6.614338383307521,24945,3
9302,5.5,5.5,5.5,0.0,5.5,5.5,24946,3
9303,3.9583333333333335,8.166666667,1.666666667,2.0769599481798955,1.881373385153438,6.035293281513229,24951,2
9304,5.757575757909091,10.16666667,2.0,2.2661318448547174,3.4914439130543737,8.023707602763809,24954,3
9305,5.9,7.333333333,4.0,1.2560962453724986,4.643903754627502,7.156096245372499,24957,3
9306,3.7,5.0,1.333333333,1.4643921758323106,2.2356078241676896,5.164392175832311,24962,2
9307,3.888888888888889,8.166666667,1.333333333,2.0069324299544262,1.8819564589344626,5.895821318843315,24963,2
9308,5.380952381142857,10.16666667,2.0,2.3446871859953813,3.0362651951474753,7.725639567138238,24966,3
9309,5.730769231076923,12.16666667,2.5,3.231455971511992,2.4993132595649312,8.962225202588915,24970,3
9310,2.888888889,3.5,2.5,0.5357583755415898,2.35313051345841,3.4246472645415897,24974,2
9311,4.226190476214286,9.166666667,1.666666667,2.0429231014624634,2.1832673747518223,6.269113577676749,24976,3
9312,5.513888888833333,9.333333333,1.833333333,2.292343793375815,3.2215450954575178,7.8062326822091475,24977,3
9313,4.0833333333,7.333333333,1.333333333,1.7903203382080075,2.293012995091992,5.873653671508007,24981,3
9314,3.875,7.333333333,1.666666667,1.8532468289592778,2.0217531710407224,5.728246828959278,24983,2
9315,2.888888889,3.5,2.5,0.5357583755415898,2.35313051345841,3.4246472645415897,24984,2
9316,4.0833333333,7.333333333,1.333333333,1.7903203382080075,2.293012995091992,5.873653671508007,24985,3
9317,5.452380952642857,10.16666667,2.0,2.512727067634379,2.939653885008478,7.965108020277236,24986,3
9318,4.95,7.666666667,2.0,2.0016197145848698,2.9483802854151304,6.95161971458487,24991,3
9319,4.4666666666,7.333333333,1.666666667,2.1679483387448757,2.2987183278551244,6.634615005344876,24993,3
9320,4.66666666675,8.666666667,2.833333333,2.7318424120267526,1.9348242547232477,7.398509078776753,25002,3
9321,5.30208333325,9.5,1.666666667,2.36582046694204,2.9362628663079597,7.66790380019204,25003,3
9322,2.50000000025,3.666666667,1.0,1.3743685419938212,1.1256314582561788,3.874368542243821,25005,2
9323,4.208333333375,6.666666667,3.0,1.4712860156196474,2.7370473177553527,5.679619348994647,25007,3
9324,3.5,4.833333333,3.0,0.8923543555818649,2.607645644418135,4.392354355581865,25008,2
9325,3.6666666666666665,6.0,1.333333333,2.3333333334999997,1.3333333331666668,6.000000000166667,25009,2
9326,3.8666666667999996,7.5,1.666666667,2.531468611847018,1.3351980549529814,6.398135278647018,25011,2
9327,6.211111111533333,11.0,3.166666667,2.597668878376275,3.6134422331570577,8.808779989909608,25015,4
9328,4.027777777666667,7.333333333,1.833333333,2.1792370395503444,1.8485407381163221,6.207014817217011,25019,3
9329,3.833333333,3.833333333,3.833333333,,,,25021,2
9330,5.833333333333333,8.666666667,3.833333333,2.5221243253896546,3.3112090079436785,8.355457658722987,25022,3
9331,4.54166666675,5.5,2.5,1.4166666666764705,3.1250000000735296,5.958333333426471,25024,3
9332,6.14583333325,11.0,3.333333333,2.824829676100873,3.321003657149127,8.970663009350872,25025,4
9333,6.055555555333334,8.333333333,3.333333333,2.529456097325331,3.526099458008003,8.585011652658665,25026,4
9334,4.055555555666667,5.666666667,2.666666667,1.5122952876952256,2.5432602679714416,5.567850843361893,25028,3
9335,4.027777777666667,7.333333333,1.833333333,2.1792370395503444,1.8485407381163221,6.207014817217011,25030,3
9336,4.66666666675,8.666666667,2.833333333,2.7318424120267526,1.9348242547232477,7.398509078776753,25031,3
9337,4.685185185222222,8.333333333,1.666666667,2.3384533771013145,2.3467318081209076,7.023638562323537,25033,3
9338,5.62500000025,9.5,1.666666667,3.5910769042826445,2.0339230959673555,9.216076904532645,25035,3
9339,4.66666666675,8.666666667,2.833333333,2.7318424120267526,1.9348242547232477,7.398509078776753,25036,3
9340,6.194444444333333,11.0,3.333333333,2.9428192581252066,3.251625186208126,9.13726370245854,25039,4
9341,4.66666666675,8.666666667,2.833333333,2.7318424120267526,1.9348242547232477,7.398509078776753,25040,3
9342,5.099999999933333,9.333333333,1.833333333,2.4910952521897958,2.608904747743537,7.591095252123129,25043,3
9343,5.500000000499999,10.16666667,3.0,3.2024296340608505,2.2975703664391487,8.70242963456085,25044,3
9344,4.475490196058823,11.0,1.0,2.3398654429385957,2.1356247531202275,6.815355638997419,25045,3
9345,3.1666666668000003,4.666666667,1.666666667,1.0671873728924604,2.0994792939075397,4.233854039692461,25047,2
9346,3.5,4.833333333,3.0,0.8923543555818649,2.607645644418135,4.392354355581865,25048,2
9347,4.54166666675,5.5,2.5,1.4166666666764705,3.1250000000735296,5.958333333426471,25049,3
9348,3.6666666666666665,6.0,1.333333333,2.3333333334999997,1.3333333331666668,6.000000000166667,25051,2
9349,5.125000000333333,12.16666667,1.333333333,3.322805344513165,1.8021946558201685,8.447805344846499,25053,3
9350,5.62500000025,9.5,1.666666667,3.5910769042826445,2.0339230959673555,9.216076904532645,25054,3
9351,4.2500000001250005,8.666666667,1.833333333,2.113824488717825,2.1361755114071754,6.363824488842825,25059,3
9352,3.5,4.833333333,3.0,0.8923543555818649,2.607645644418135,4.392354355581865,25060,2
9353,5.62500000025,9.5,1.666666667,3.5910769042826445,2.0339230959673555,9.216076904532645,25061,3
9354,3.5,4.833333333,3.0,0.8923543555818649,2.607645644418135,4.392354355581865,25062,2
9355,4.4479166665625,8.166666667,1.833333333,2.3732449656620527,2.074671700900447,6.821161632224552,25063,3
9356,9.078431371941177,13.16666667,6.166666667,1.9113310212824635,7.167100350658713,10.98976239322364,25064,5
9357,5.0,5.833333333,4.0,0.9279607270185999,4.0720392729814,5.9279607270186,25067,3
9358,5.70833333325,8.333333333,4.0,1.8776216239074408,3.830711709342559,7.5859549571574405,25070,3
9359,5.069444444416667,8.666666667,1.833333333,2.169127179595902,2.9003172648207647,7.238571624012569,25071,3
9360,5.357142857285715,9.5,1.666666667,2.616593366601984,2.740549490683731,7.973736223887698,25075,3
9361,3.1666666668000003,4.666666667,1.666666667,1.0671873728924604,2.0994792939075397,4.233854039692461,25076,2
9362,5.238095238,8.333333333,2.5,2.2065918558963133,3.0315033821036863,7.444687093896313,25079,3
9363,6.1666666673999995,12.16666667,1.333333333,4.119735699393969,2.0469309680060306,10.286402366793968,25081,4
9364,4.0,6.5,2.0,1.8459164140770998,2.1540835859229004,5.8459164140771,25082,2
9365,4.5,5.833333333,3.0,1.0865337341493106,3.4134662658506896,5.58653373414931,25083,3
9366,4.8125,8.666666667,2.833333333,1.9012057579461559,2.9112942420538443,6.713705757946156,25085,3
9367,6.194444444333333,11.0,3.333333333,2.9428192581252066,3.251625186208126,9.13726370245854,25086,4
9368,3.8888888890000004,5.666666667,1.833333333,1.9317042948784509,1.9571845941215495,5.820593183878451,25088,2
9369,4.66666666675,8.666666667,2.833333333,2.7318424120267526,1.9348242547232477,7.398509078776753,25090,3
9370,7.8888888900000005,12.16666667,3.833333333,4.171108745128228,3.7177801448717727,12.059997635128228,25093,4
9371,5.0,5.833333333,4.0,0.9279607270185999,4.0720392729814,5.9279607270186,25102,3
9372,5.0,5.833333333,4.0,0.9279607270185999,4.0720392729814,5.9279607270186,25103,3
9373,3.4285714285714284,5.166666667,2.0,1.2013000015151136,2.2272714270563148,4.629871430086542,25106,2
9374,6.222222222333333,9.5,1.666666667,2.8650189062494276,3.357203316083906,9.087241128582761,25107,4
9375,3.314814814888889,7.333333333,1.666666667,1.793979987940549,1.52083482694834,5.108794802829438,25108,2
9376,3.8666666667999996,7.5,1.666666667,2.531468611847018,1.3351980549529814,6.398135278647018,25109,2
9377,6.194444444333333,11.0,3.333333333,2.9428192581252066,3.251625186208126,9.13726370245854,25110,4
9378,3.8888888890000004,5.666666667,1.833333333,1.9317042948784509,1.9571845941215495,5.820593183878451,25111,2
9379,10.083333334,13.66666667,7.0,2.531468612814835,7.551864721185165,12.614801946814836,25112,6
9380,3.7333333332,7.333333333,1.833333333,2.096955464932699,1.6363778682673011,5.830288798132699,25113,2
9381,3.722222222333333,7.333333333,1.666666667,2.2819744536142705,1.4402477687190625,6.004196675947604,25114,2
9382,5.6666666677499995,11.66666667,3.166666667,4.020779362097188,1.6458873056528116,9.687446029847187,25115,3
9383,5.6666666677499995,11.66666667,3.166666667,4.020779362097188,1.6458873056528116,9.687446029847187,25118,3
9384,5.0277777785,11.66666667,3.0,3.3022158678585867,1.7255619106414133,8.329993646358586,25119,3
9385,3.1666666668000003,4.666666667,1.666666667,1.0671873728924604,2.0994792939075397,4.233854039692461,25121,2
9386,4.117647058882353,8.333333333,1.666666667,1.9910953728902223,2.1265516859921307,6.108742431772575,25123,3
9387,4.769841269952381,8.0,1.666666667,2.1084988014129364,2.6613424685394445,6.878340071365317,25124,3
9388,3.8333333334999997,5.666666667,1.833333333,1.5811388303652811,2.2521945031347186,5.41447216386528,25125,2
9389,6.194444444333333,11.0,3.333333333,2.9428192581252066,3.251625186208126,9.13726370245854,25126,4
9390,5.9375000005,12.16666667,2.5,3.2985536762068097,2.6389463242931903,9.23605367670681,25130,3
9391,6.194444444333333,11.0,3.333333333,2.9428192581252066,3.251625186208126,9.13726370245854,25132,4
9392,3.7333333332,7.333333333,1.833333333,2.096955464932699,1.6363778682673011,5.830288798132699,25133,2
9393,5.62500000025,9.5,1.666666667,3.5910769042826445,2.0339230959673555,9.216076904532645,25134,3
9394,5.380952381571428,11.66666667,3.166666667,2.9150222132417998,2.4659301683296286,8.295974594813227,25136,3
9395,5.6666666677499995,11.66666667,3.166666667,4.020779362097188,1.6458873056528116,9.687446029847187,25139,3
9396,3.5,4.833333333,3.0,0.8923543555818649,2.607645644418135,4.392354355581865,25140,2
9397,3.8333333334,5.333333333,2.5,1.3176156916841202,2.51571764171588,5.15094902508412,25141,2
9398,3.6666666666666665,6.0,1.333333333,2.3333333334999997,1.3333333331666668,6.000000000166667,25142,2
9399,8.2604166669375,13.66666667,3.666666667,2.4757855099097674,5.784631157027732,10.736202176847268,25143,5
9400,4.54166666675,5.5,2.5,1.4166666666764705,3.1250000000735296,5.958333333426471,25148,3
9401,4.166666667,5.666666667,2.666666667,2.121320343559643,2.0453463234403575,6.287987010559643,25149,3
9402,4.4,6.0,1.333333333,1.931464614209757,2.4685353857902435,6.331464614209757,25154,3
9403,4.375,5.5,2.666666667,1.3220004480304055,3.0529995519695943,5.697000448030406,25156,3
9404,5.211111111266666,8.0,1.666666667,2.164345520961678,3.0467655903049877,7.375456632228344,25159,3
9405,6.194444444333333,11.0,3.333333333,2.9428192581252066,3.251625186208126,9.13726370245854,25160,4
9406,5.6666666677499995,11.66666667,3.166666667,4.020779362097188,1.6458873056528116,9.687446029847187,25161,3
9407,5.0,5.833333333,4.0,0.9279607270185999,4.0720392729814,5.9279607270186,25162,3
9408,3.3611111111666667,7.333333333,1.0,1.7891837388137894,1.5719273723528773,5.150294849980456,25164,2
9409,4.166666666714286,6.0,1.333333333,1.7427096824634483,2.4239569842508377,5.909376349177734,25165,3
9410,4.685185185222222,8.333333333,1.666666667,2.3384533771013145,2.3467318081209076,7.023638562323537,25168,3
9411,3.6666666666666665,6.0,1.333333333,2.3333333334999997,1.3333333331666668,6.000000000166667,25169,2
